mask,edge_count,edge_graph_id,equality_graph_id,r0_profile_j123,indexed_replay_key
0x91e0,26,EG0600,EQ044,011,0x91e0
0x91e2,28,EG0127,EQ008,011,0x91e2
0x91e4,26,EG0625,EQ044,011,0x91e4
0x91e6,28,EG0073,EQ008,011,0x91e6
0x91e8,26,EG0351,EQ026,011,0x91e8
0x91ea,26,EG0402,EQ026,011,0x91ea
0x91ec,26,EG0402,EQ026,011,0x91ec
0x91ee,26,EG0351,EQ026,011,0x91ee
0x91f0,24,EG0192,EQ061,111,0x91f0
0x91f2,24,EG0215,EQ062,111,0x91f2
0x91f4,24,EG0215,EQ062,111,0x91f4
0x91f6,24,EG0192,EQ061,111,0x91f6
0x91f8,20,EG0777,EQ088,111,0x91f8
0x91fa,22,EG0488,EQ085,111,0x91fa
0x91fc,20,EG0783,EQ089,111,0x91fc
0x91fe,22,EG0464,EQ084,111,0x91fe
0x9200,24,EG0767,EQ055,001,0x9200
0x9202,26,EG0435,EQ021,001,0x9202
0x9204,24,EG0767,EQ055,001,0x9204
0x9206,26,EG0435,EQ021,001,0x9206
0x9208,28,EG0163,EQ005,001,0x9208
0x920a,28,EG0163,EQ005,001,0x920a
0x920c,28,EG0163,EQ005,001,0x920c
0x920e,28,EG0163,EQ005,001,0x920e
0x9210,26,EG0299,EQ026,101,0x9210
0x9212,26,EG0299,EQ026,101,0x9212
0x9214,26,EG0299,EQ026,101,0x9214
0x9216,26,EG0299,EQ026,101,0x9216
0x9218,26,EG0569,EQ028,101,0x9218
0x921a,28,EG0021,EQ008,101,0x921a
0x921c,26,EG0569,EQ028,101,0x921c
0x921e,28,EG0021,EQ008,101,0x921e
0x9220,26,EG0703,EQ020,001,0x9220
0x9222,28,EG0315,EQ017,001,0x9222
0x9224,26,EG0703,EQ020,001,0x9224
0x9226,28,EG0315,EQ017,001,0x9226
0x9228,30,EG0037,EQ002,001,0x9228
0x922a,30,EG0037,EQ002,001,0x922a
0x922c,30,EG0037,EQ002,001,0x922c
0x922e,30,EG0037,EQ002,001,0x922e
0x9230,24,EG0451,EQ078,101,0x9230
0x9232,24,EG0451,EQ078,101,0x9232
0x9234,24,EG0451,EQ078,101,0x9234
0x9236,24,EG0451,EQ078,101,0x9236
0x9238,24,EG0642,EQ079,101,0x9238
0x923a,26,EG0179,EQ044,101,0x923a
0x923c,24,EG0642,EQ079,101,0x923c
0x923e,26,EG0179,EQ044,101,0x923e
0x9240,26,EG0449,EQ022,001,0x9240
0x9242,24,EG1021,EQ058,001,0x9242
0x9244,26,EG0449,EQ022,001,0x9244
0x9246,24,EG1021,EQ058,001,0x9246
0x9248,28,EG0177,EQ005,001,0x9248
0x924a,28,EG0177,EQ005,001,0x924a
0x924c,28,EG0177,EQ005,001,0x924c
0x924e,28,EG0177,EQ005,001,0x924e
0x9250,26,EG0317,EQ027,101,0x9250
0x9252,26,EG0317,EQ027,101,0x9252
0x9254,26,EG0317,EQ027,101,0x9254
0x9256,26,EG0317,EQ027,101,0x9256
0x9258,28,EG0039,EQ008,101,0x9258
0x925a,26,EG0832,EQ028,101,0x925a
0x925c,28,EG0039,EQ008,101,0x925c
0x925e,26,EG0832,EQ028,101,0x925e
0x9260,28,EG0297,EQ016,001,0x9260
0x9262,26,EG0949,EQ019,001,0x9262
0x9264,28,EG0297,EQ016,001,0x9264
0x9266,26,EG0949,EQ019,001,0x9266
0x9268,30,EG0019,EQ002,001,0x9268
0x926a,30,EG0019,EQ002,001,0x926a
0x926c,30,EG0019,EQ002,001,0x926c
0x926e,30,EG0019,EQ002,001,0x926e
0x9270,24,EG0437,EQ077,101,0x9270
0x9272,24,EG0437,EQ077,101,0x9272
0x9274,24,EG0437,EQ077,101,0x9274
0x9276,24,EG0437,EQ077,101,0x9276
0x9278,26,EG0165,EQ044,101,0x9278
0x927a,24,EG0896,EQ079,101,0x927a
0x927c,26,EG0165,EQ044,101,0x927c
0x927e,24,EG0896,EQ079,101,0x927e
0x9280,26,EG0351,EQ026,001,0x9280
0x9282,24,EG1007,EQ061,001,0x9282
0x9284,26,EG0402,EQ026,001,0x9284
0x9286,24,EG0980,EQ061,001,0x9286
0x9288,28,EG0073,EQ008,001,0x9288
0x928a,28,EG0127,EQ008,001,0x928a
0x928c,28,EG0127,EQ008,001,0x928c
0x928e,28,EG0073,EQ008,001,0x928e
0x9290,24,EG0353,EQ083,101,0x9290
0x9292,24,EG0404,EQ082,101,0x9292
0x9294,24,EG0404,EQ082,101,0x9294
0x9296,24,EG0353,EQ083,101,0x9296
0x9298,26,EG0075,EQ027,101,0x9298
0x929a,24,EG0880,EQ077,101,0x929a
0x929c,26,EG0129,EQ026,101,0x929c
0x929e,24,EG0855,EQ078,101,0x929e
0x92a0,26,EG0368,EQ027,001,0x92a0
0x92a2,24,EG1016,EQ062,001,0x92a2
0x92a4,26,EG0418,EQ027,001,0x92a4
0x92a6,24,EG0990,EQ062,001,0x92a6
0x92a8,28,EG0091,EQ008,001,0x92a8
0x92aa,28,EG0145,EQ008,001,0x92aa
0x92ac,28,EG0145,EQ008,001,0x92ac
0x92ae,28,EG0091,EQ008,001,0x92ae
0x92b0,24,EG0370,EQ090,101,0x92b0
0x92b2,24,EG0420,EQ083,101,0x92b2
0x92b4,24,EG0420,EQ083,101,0x92b4
0x92b6,24,EG0370,EQ090,101,0x92b6
0x92b8,26,EG0093,EQ027,101,0x92b8
0x92ba,24,EG0887,EQ077,101,0x92ba
0x92bc,26,EG0147,EQ026,101,0x92bc
0x92be,24,EG0860,EQ078,101,0x92be
0x92c0,24,EG0732,EQ062,001,0x92c0
0x92c2,26,EG0418,EQ027,001,0x92c2
0x92c4,24,EG0757,EQ062,001,0x92c4
0x92c6,26,EG0368,EQ027,001,0x92c6
0x92c8,28,EG0091,EQ008,001,0x92c8
0x92ca,28,EG0145,EQ008,001,0x92ca
0x92cc,28,EG0145,EQ008,001,0x92cc
0x92ce,28,EG0091,EQ008,001,0x92ce
0x92d0,24,EG0370,EQ090,101,0x92d0
0x92d2,24,EG0420,EQ083,101,0x92d2
0x92d4,24,EG0420,EQ083,101,0x92d4
0x92d6,24,EG0370,EQ090,101,0x92d6
0x92d8,24,EG0611,EQ078,101,0x92d8
0x92da,26,EG0147,EQ026,101,0x92da
0x92dc,24,EG0637,EQ077,101,0x92dc
0x92de,26,EG0093,EQ027,101,0x92de
0x92e0,24,EG0727,EQ061,001,0x92e0
0x92e2,26,EG0402,EQ026,001,0x92e2
0x92e4,24,EG0750,EQ061,001,0x92e4
0x92e6,26,EG0351,EQ026,001,0x92e6
0x92e8,28,EG0073,EQ008,001,0x92e8
0x92ea,28,EG0127,EQ008,001,0x92ea
0x92ec,28,EG0127,EQ008,001,0x92ec
0x92ee,28,EG0073,EQ008,001,0x92ee
0x92f0,24,EG0353,EQ083,101,0x92f0
0x92f2,24,EG0404,EQ082,101,0x92f2
0x92f4,24,EG0404,EQ082,101,0x92f4
0x92f6,24,EG0353,EQ083,101,0x92f6
0x92f8,24,EG0602,EQ078,101,0x92f8
0x92fa,26,EG0129,EQ026,101,0x92fa
0x92fc,24,EG0627,EQ077,101,0x92fc
0x92fe,26,EG0075,EQ027,101,0x92fe
0x9300,28,EG0567,EQ018,011,0x9300
0x9302,30,EG0019,EQ002,011,0x9302
0x9304,28,EG0567,EQ018,011,0x9304
0x9306,30,EG0019,EQ002,011,0x9306
0x9308,28,EG0297,EQ016,011,0x9308
0x930a,28,EG0297,EQ016,011,0x930a
0x930c,28,EG0297,EQ016,011,0x930c
0x930e,28,EG0297,EQ016,011,0x930e
0x9310,28,EG0021,EQ008,111,0x9310
0x9312,28,EG0021,EQ008,111,0x9312
0x9314,28,EG0021,EQ008,111,0x9314
0x9316,28,EG0021,EQ008,111,0x9316
0x9318,24,EG0697,EQ029,111,0x9318
0x931a,26,EG0299,EQ026,111,0x931a
0x931c,24,EG0697,EQ029,111,0x931c
0x931e,26,EG0299,EQ026,111,0x931e
0x9320,28,EG0581,EQ018,011,0x9320
0x9322,30,EG0037,EQ002,011,0x9322
0x9324,28,EG0581,EQ018,011,0x9324
0x9326,30,EG0037,EQ002,011,0x9326
0x9328,28,EG0315,EQ017,011,0x9328
0x932a,28,EG0315,EQ017,011,0x932a
0x932c,28,EG0315,EQ017,011,0x932c
0x932e,28,EG0315,EQ017,011,0x932e
0x9330,28,EG0039,EQ008,111,0x9330
0x9332,28,EG0039,EQ008,111,0x9332
0x9334,28,EG0039,EQ008,111,0x9334
0x9336,28,EG0039,EQ008,111,0x9336
0x9338,24,EG0705,EQ030,111,0x9338
0x933a,26,EG0317,EQ027,111,0x933a
0x933c,24,EG0705,EQ030,111,0x933c
0x933e,26,EG0317,EQ027,111,0x933e
0x9340,30,EG0037,EQ002,011,0x9340
0x9342,28,EG0830,EQ018,011,0x9342
0x9344,30,EG0037,EQ002,011,0x9344
0x9346,28,EG0830,EQ018,011,0x9346
0x9348,28,EG0315,EQ017,011,0x9348
0x934a,28,EG0315,EQ017,011,0x934a
0x934c,28,EG0315,EQ017,011,0x934c
0x934e,28,EG0315,EQ017,011,0x934e
0x9350,28,EG0039,EQ008,111,0x9350
0x9352,28,EG0039,EQ008,111,0x9352
0x9354,28,EG0039,EQ008,111,0x9354
0x9356,28,EG0039,EQ008,111,0x9356
0x9358,26,EG0317,EQ027,111,0x9358
0x935a,24,EG0965,EQ030,111,0x935a
0x935c,26,EG0317,EQ027,111,0x935c
0x935e,24,EG0965,EQ030,111,0x935e
0x9360,30,EG0019,EQ002,011,0x9360
0x9362,28,EG0821,EQ018,011,0x9362
0x9364,30,EG0019,EQ002,011,0x9364
0x9366,28,EG0821,EQ018,011,0x9366
0x9368,28,EG0297,EQ016,011,0x9368
0x936a,28,EG0297,EQ016,011,0x936a
0x936c,28,EG0297,EQ016,011,0x936c
0x936e,28,EG0297,EQ016,011,0x936e
0x9370,28,EG0021,EQ008,111,0x9370
0x9372,28,EG0021,EQ008,111,0x9372
0x9374,28,EG0021,EQ008,111,0x9374
0x9376,28,EG0021,EQ008,111,0x9376
0x9378,26,EG0299,EQ026,111,0x9378
0x937a,24,EG0951,EQ029,111,0x937a
0x937c,26,EG0299,EQ026,111,0x937c
0x937e,24,EG0951,EQ029,111,0x937e
0x9380,26,EG0191,EQ011,011,0x9380
0x9382,24,EG0909,EQ048,011,0x9382
0x9384,26,EG0214,EQ011,011,0x9384
0x9386,24,EG0902,EQ048,011,0x9386
0x9388,24,EG0463,EQ031,011,0x9388
0x938a,24,EG0487,EQ031,011,0x938a
0x938c,24,EG0487,EQ031,011,0x938c
0x938e,24,EG0463,EQ031,011,0x938e
0x9390,26,EG0075,EQ027,111,0x9390
0x9392,26,EG0129,EQ026,111,0x9392
0x9394,26,EG0129,EQ026,111,0x9394
0x9396,26,EG0075,EQ027,111,0x9396
0x9398,24,EG0353,EQ083,111,0x9398
0x939a,22,EG1009,EQ084,111,0x939a
0x939c,24,EG0404,EQ082,111,0x939c
0x939e,22,EG0982,EQ086,111,0x939e
0x93a0,28,EG0091,EQ008,011,0x93a0
0x93a2,26,EG0885,EQ044,011,0x93a2
0x93a4,28,EG0145,EQ008,011,0x93a4
0x93a6,26,EG0858,EQ044,011,0x93a6
0x93a8,26,EG0368,EQ027,011,0x93a8
0x93aa,26,EG0418,EQ027,011,0x93aa
0x93ac,26,EG0418,EQ027,011,0x93ac
0x93ae,26,EG0368,EQ027,011,0x93ae
0x93b0,24,EG0203,EQ062,111,0x93b0
0x93b2,24,EG0229,EQ061,111,0x93b2
0x93b4,24,EG0229,EQ061,111,0x93b4
0x93b6,24,EG0203,EQ062,111,0x93b6
0x93b8,22,EG0476,EQ091,111,0x93b8
0x93ba,20,EG1037,EQ093,111,0x93ba
0x93bc,22,EG0502,EQ086,111,0x93bc
0x93be,20,EG1032,EQ094,111,0x93be
0x93c0,24,EG0648,EQ048,011,0x93c0
0x93c2,26,EG0227,EQ011,011,0x93c2
0x93c4,24,EG0653,EQ048,011,0x93c4
0x93c6,26,EG0201,EQ011,011,0x93c6
0x93c8,24,EG0474,EQ032,011,0x93c8
0x93ca,24,EG0500,EQ032,011,0x93ca
0x93cc,24,EG0500,EQ032,011,0x93cc
0x93ce,24,EG0474,EQ032,011,0x93ce
0x93d0,26,EG0093,EQ027,111,0x93d0
0x93d2,26,EG0147,EQ026,111,0x93d2
0x93d4,26,EG0147,EQ026,111,0x93d4
0x93d6,26,EG0093,EQ027,111,0x93d6
0x93d8,22,EG0734,EQ091,111,0x93d8
0x93da,24,EG0420,EQ083,111,0x93da
0x93dc,22,EG0759,EQ085,111,0x93dc
0x93de,24,EG0370,EQ090,111,0x93de
0x93e0,26,EG0600,EQ044,011,0x93e0
0x93e2,28,EG0127,EQ008,011,0x93e2
0x93e4,26,EG0625,EQ044,011,0x93e4
0x93e6,28,EG0073,EQ008,011,0x93e6
0x93e8,26,EG0351,EQ026,011,0x93e8
0x93ea,26,EG0402,EQ026,011,0x93ea
0x93ec,26,EG0402,EQ026,011,0x93ec
0x93ee,26,EG0351,EQ026,011,0x93ee
0x93f0,24,EG0193,EQ062,111,0x93f0
0x93f2,24,EG0216,EQ061,111,0x93f2
0x93f4,24,EG0216,EQ061,111,0x93f4
0x93f6,24,EG0193,EQ062,111,0x93f6
0x93f8,20,EG0778,EQ089,111,0x93f8
0x93fa,22,EG0489,EQ084,111,0x93fa
0x93fc,20,EG0784,EQ088,111,0x93fc
0x93fe,22,EG0465,EQ085,111,0x93fe
0x9800,28,EG0681,EQ004,001,0x9800
0x9802,30,EG0279,EQ002,001,0x9802
0x9804,28,EG0681,EQ004,001,0x9804
0x9806,30,EG0279,EQ002,001,0x9806
0x9808,32,EG0001,EQ001,001,0x9808
0x980a,32,EG0001,EQ001,001,0x980a
0x980c,32,EG0001,EQ001,001,0x980c
0x980e,32,EG0001,EQ001,001,0x980e
0x9810,26,EG0512,EQ028,101,0x9810
0x9812,26,EG0512,EQ028,101,0x9812
0x9814,26,EG0512,EQ028,101,0x9814
0x9816,26,EG0512,EQ028,101,0x9816
0x9818,26,EG0661,EQ023,101,0x9818
0x981a,28,EG0238,EQ018,101,0x981a
0x981c,26,EG0661,EQ023,101,0x981c
0x981e,28,EG0238,EQ018,101,0x981e
0x9820,26,EG0787,EQ014,001,0x9820
0x9822,28,EG0511,EQ009,001,0x9822
0x9824,26,EG0787,EQ014,001,0x9824
0x9826,28,EG0511,EQ009,001,0x9826
0x9828,30,EG0237,EQ003,001,0x9828
0x982a,30,EG0237,EQ003,001,0x982a
0x982c,30,EG0237,EQ003,001,0x982c
0x982e,30,EG0237,EQ003,001,0x982e
0x9830,28,EG0280,EQ008,101,0x9830
0x9832,28,EG0280,EQ008,101,0x9832
0x9834,28,EG0280,EQ008,101,0x9834
0x9836,28,EG0280,EQ008,101,0x9836
0x9838,28,EG0554,EQ009,101,0x9838
0x983a,30,EG0002,EQ002,101,0x983a
0x983c,28,EG0554,EQ009,101,0x983c
0x983e,30,EG0002,EQ002,101,0x983e
0x9840,30,EG0279,EQ002,001,0x9840
0x9842,28,EG0935,EQ004,001,0x9842
0x9844,30,EG0279,EQ002,001,0x9844
0x9846,28,EG0935,EQ004,001,0x9846
0x9848,32,EG0001,EQ001,001,0x9848
0x984a,32,EG0001,EQ001,001,0x984a
0x984c,32,EG0001,EQ001,001,0x984c
0x984e,32,EG0001,EQ001,001,0x984e
0x9850,26,EG0512,EQ028,101,0x9850
0x9852,26,EG0512,EQ028,101,0x9852
0x9854,26,EG0512,EQ028,101,0x9854
0x9856,26,EG0512,EQ028,101,0x9856
0x9858,28,EG0238,EQ018,101,0x9858
0x985a,26,EG0915,EQ023,101,0x985a
0x985c,28,EG0238,EQ018,101,0x985c
0x985e,26,EG0915,EQ023,101,0x985e
0x9860,28,EG0511,EQ009,001,0x9860
0x9862,26,EG1042,EQ012,001,0x9862
0x9864,28,EG0511,EQ009,001,0x9864
0x9866,26,EG1042,EQ012,001,0x9866
0x9868,30,EG0237,EQ003,001,0x9868
0x986a,30,EG0237,EQ003,001,0x986a
0x986c,30,EG0237,EQ003,001,0x986c
0x986e,30,EG0237,EQ003,001,0x986e
0x9870,28,EG0280,EQ008,101,0x9870
0x9872,28,EG0280,EQ008,101,0x9872
0x9874,28,EG0280,EQ008,101,0x9874
0x9876,28,EG0280,EQ008,101,0x9876
0x9878,30,EG0002,EQ002,101,0x9878
0x987a,28,EG0808,EQ009,101,0x987a
0x987c,30,EG0002,EQ002,101,0x987c
0x987e,28,EG0808,EQ009,101,0x987e
0x9880,28,EG0333,EQ008,001,0x9880
0x9882,26,EG0997,EQ011,001,0x9882
0x9884,28,EG0384,EQ008,001,0x9884
0x9886,26,EG0971,EQ011,001,0x9886
0x9888,30,EG0055,EQ002,001,0x9888
0x988a,30,EG0109,EQ002,001,0x988a
0x988c,30,EG0109,EQ002,001,0x988c
0x988e,30,EG0055,EQ002,001,0x988e
0x9890,26,EG0334,EQ026,101,0x9890
0x9892,26,EG0385,EQ027,101,0x9892
0x9894,26,EG0385,EQ027,101,0x9894
0x9896,26,EG0334,EQ026,101,0x9896
0x9898,28,EG0056,EQ016,101,0x9898
0x989a,26,EG0869,EQ022,101,0x989a
0x989c,28,EG0110,EQ017,101,0x989c
0x989e,26,EG0845,EQ021,101,0x989e
0x98a0,28,EG0333,EQ008,001,0x98a0
0x98a2,26,EG0997,EQ011,001,0x98a2
0x98a4,28,EG0384,EQ008,001,0x98a4
0x98a6,26,EG0971,EQ011,001,0x98a6
0x98a8,30,EG0055,EQ002,001,0x98a8
0x98aa,30,EG0109,EQ002,001,0x98aa
0x98ac,30,EG0109,EQ002,001,0x98ac
0x98ae,30,EG0055,EQ002,001,0x98ae
0x98b0,26,EG0334,EQ026,101,0x98b0
0x98b2,26,EG0385,EQ027,101,0x98b2
0x98b4,26,EG0385,EQ027,101,0x98b4
0x98b6,26,EG0334,EQ026,101,0x98b6
0x98b8,28,EG0056,EQ016,101,0x98b8
0x98ba,26,EG0869,EQ022,101,0x98ba
0x98bc,28,EG0110,EQ017,101,0x98bc
0x98be,26,EG0845,EQ021,101,0x98be
0x98c0,26,EG0717,EQ011,001,0x98c0
0x98c2,28,EG0384,EQ008,001,0x98c2
0x98c4,26,EG0741,EQ011,001,0x98c4
0x98c6,28,EG0333,EQ008,001,0x98c6
0x98c8,30,EG0055,EQ002,001,0x98c8
0x98ca,30,EG0109,EQ002,001,0x98ca
0x98cc,30,EG0109,EQ002,001,0x98cc
0x98ce,30,EG0055,EQ002,001,0x98ce
0x98d0,26,EG0334,EQ026,101,0x98d0
0x98d2,26,EG0385,EQ027,101,0x98d2
0x98d4,26,EG0385,EQ027,101,0x98d4
0x98d6,26,EG0334,EQ026,101,0x98d6
0x98d8,26,EG0591,EQ021,101,0x98d8
0x98da,28,EG0110,EQ017,101,0x98da
0x98dc,26,EG0617,EQ022,101,0x98dc
0x98de,28,EG0056,EQ016,101,0x98de
0x98e0,26,EG0717,EQ011,001,0x98e0
0x98e2,28,EG0384,EQ008,001,0x98e2
0x98e4,26,EG0741,EQ011,001,0x98e4
0x98e6,28,EG0333,EQ008,001,0x98e6
0x98e8,30,EG0055,EQ002,001,0x98e8
0x98ea,30,EG0109,EQ002,001,0x98ea
0x98ec,30,EG0109,EQ002,001,0x98ec
0x98ee,30,EG0055,EQ002,001,0x98ee
0x98f0,26,EG0334,EQ026,101,0x98f0
0x98f2,26,EG0385,EQ027,101,0x98f2
0x98f4,26,EG0385,EQ027,101,0x98f4
0x98f6,26,EG0334,EQ026,101,0x98f6
0x98f8,26,EG0591,EQ021,101,0x98f8
0x98fa,28,EG0110,EQ017,101,0x98fa
0x98fc,26,EG0617,EQ022,101,0x98fc
0x98fe,28,EG0056,EQ016,101,0x98fe
0x9900,28,EG0565,EQ039,011,0x9900
0x9902,30,EG0016,EQ003,011,0x9902
0x9904,28,EG0565,EQ039,011,0x9904
0x9906,30,EG0016,EQ003,011,0x9906
0x9908,28,EG0294,EQ018,011,0x9908
0x990a,28,EG0294,EQ018,011,0x990a
0x990c,28,EG0294,EQ018,011,0x990c
0x990e,28,EG0294,EQ018,011,0x990e
0x9910,28,EG0017,EQ005,111,0x9910
0x9912,28,EG0017,EQ005,111,0x9912
0x9914,28,EG0017,EQ005,111,0x9914
0x9916,28,EG0017,EQ005,111,0x9916
0x9918,24,EG0694,EQ047,111,0x9918
0x991a,26,EG0295,EQ044,111,0x991a
0x991c,24,EG0694,EQ047,111,0x991c
0x991e,26,EG0295,EQ044,111,0x991e
0x9920,28,EG0565,EQ039,011,0x9920
0x9922,30,EG0016,EQ003,011,0x9922
0x9924,28,EG0565,EQ039,011,0x9924
0x9926,30,EG0016,EQ003,011,0x9926
0x9928,28,EG0294,EQ018,011,0x9928
0x992a,28,EG0294,EQ018,011,0x992a
0x992c,28,EG0294,EQ018,011,0x992c
0x992e,28,EG0294,EQ018,011,0x992e
0x9930,28,EG0017,EQ005,111,0x9930
0x9932,28,EG0017,EQ005,111,0x9932
0x9934,28,EG0017,EQ005,111,0x9934
0x9936,28,EG0017,EQ005,111,0x9936
0x9938,24,EG0694,EQ047,111,0x9938
0x993a,26,EG0295,EQ044,111,0x993a
0x993c,24,EG0694,EQ047,111,0x993c
0x993e,26,EG0295,EQ044,111,0x993e
0x9940,30,EG0016,EQ003,011,0x9940
0x9942,28,EG0819,EQ039,011,0x9942
0x9944,30,EG0016,EQ003,011,0x9944
0x9946,28,EG0819,EQ039,011,0x9946
0x9948,28,EG0294,EQ018,011,0x9948
0x994a,28,EG0294,EQ018,011,0x994a
0x994c,28,EG0294,EQ018,011,0x994c
0x994e,28,EG0294,EQ018,011,0x994e
0x9950,28,EG0017,EQ005,111,0x9950
0x9952,28,EG0017,EQ005,111,0x9952
0x9954,28,EG0017,EQ005,111,0x9954
0x9956,28,EG0017,EQ005,111,0x9956
0x9958,26,EG0295,EQ044,111,0x9958
0x995a,24,EG0948,EQ046,111,0x995a
0x995c,26,EG0295,EQ044,111,0x995c
0x995e,24,EG0948,EQ046,111,0x995e
0x9960,30,EG0016,EQ003,011,0x9960
0x9962,28,EG0819,EQ039,011,0x9962
0x9964,30,EG0016,EQ003,011,0x9964
0x9966,28,EG0819,EQ039,011,0x9966
0x9968,28,EG0294,EQ018,011,0x9968
0x996a,28,EG0294,EQ018,011,0x996a
0x996c,28,EG0294,EQ018,011,0x996c
0x996e,28,EG0294,EQ018,011,0x996e
0x9970,28,EG0017,EQ005,111,0x9970
0x9972,28,EG0017,EQ005,111,0x9972
0x9974,28,EG0017,EQ005,111,0x9974
0x9976,28,EG0017,EQ005,111,0x9976
0x9978,26,EG0295,EQ044,111,0x9978
0x997a,24,EG0948,EQ046,111,0x997a
0x997c,26,EG0295,EQ044,111,0x997c
0x997e,24,EG0948,EQ046,111,0x997e
0x9980,28,EG0070,EQ009,011,0x9980
0x9982,26,EG0876,EQ045,011,0x9982
0x9984,28,EG0124,EQ009,011,0x9984
0x9986,26,EG0851,EQ045,011,0x9986
0x9988,26,EG0348,EQ028,011,0x9988
0x998a,26,EG0399,EQ028,011,0x998a
0x998c,26,EG0399,EQ028,011,0x998c
0x998e,26,EG0348,EQ028,011,0x998e
0x9990,24,EG0264,EQ055,111,0x9990
0x9992,24,EG0278,EQ058,111,0x9992
0x9994,24,EG0278,EQ058,111,0x9994
0x9996,24,EG0264,EQ055,111,0x9996
0x9998,22,EG0538,EQ087,111,0x9998
0x999a,20,EG1061,EQ120,111,0x999a
0x999c,22,EG0552,EQ092,111,0x999c
0x999e,20,EG1054,EQ114,111,0x999e
0x99a0,26,EG0263,EQ012,011,0x99a0
0x99a2,24,EG0934,EQ051,011,0x99a2
0x99a4,26,EG0277,EQ014,011,0x99a4
0x99a6,24,EG0929,EQ049,011,0x99a6
0x99a8,24,EG0537,EQ033,011,0x99a8
0x99aa,24,EG0551,EQ036,011,0x99aa
0x99ac,24,EG0551,EQ036,011,0x99ac
0x99ae,24,EG0537,EQ033,011,0x99ae
0x99b0,26,EG0071,EQ021,111,0x99b0
0x99b2,26,EG0125,EQ022,111,0x99b2
0x99b4,26,EG0125,EQ022,111,0x99b4
0x99b6,26,EG0071,EQ021,111,0x99b6
0x99b8,24,EG0349,EQ077,111,0x99b8
0x99ba,22,EG1006,EQ104,111,0x99ba
0x99bc,24,EG0400,EQ078,111,0x99bc
0x99be,22,EG0979,EQ098,111,0x99be
0x99c0,26,EG0598,EQ045,011,0x99c0
0x99c2,28,EG0124,EQ009,011,0x99c2
0x99c4,26,EG0623,EQ045,011,0x99c4
0x99c6,28,EG0070,EQ009,011,0x99c6
0x99c8,26,EG0348,EQ028,011,0x99c8
0x99ca,26,EG0399,EQ028,011,0x99ca
0x99cc,26,EG0399,EQ028,011,0x99cc
0x99ce,26,EG0348,EQ028,011,0x99ce
0x99d0,24,EG0264,EQ055,111,0x99d0
0x99d2,24,EG0278,EQ058,111,0x99d2
0x99d4,24,EG0278,EQ058,111,0x99d4
0x99d6,24,EG0264,EQ055,111,0x99d6
0x99d8,20,EG0801,EQ115,111,0x99d8
0x99da,22,EG0552,EQ092,111,0x99da
0x99dc,20,EG0806,EQ122,111,0x99dc
0x99de,22,EG0538,EQ087,111,0x99de
0x99e0,24,EG0673,EQ049,011,0x99e0
0x99e2,26,EG0277,EQ014,011,0x99e2
0x99e4,24,EG0680,EQ051,011,0x99e4
0x99e6,26,EG0263,EQ012,011,0x99e6
0x99e8,24,EG0537,EQ033,011,0x99e8
0x99ea,24,EG0551,EQ036,011,0x99ea
0x99ec,24,EG0551,EQ036,011,0x99ec
0x99ee,24,EG0537,EQ033,011,0x99ee
0x99f0,26,EG0071,EQ021,111,0x99f0
0x99f2,26,EG0125,EQ022,111,0x99f2
0x99f4,26,EG0125,EQ022,111,0x99f4
0x99f6,26,EG0071,EQ021,111,0x99f6
0x99f8,22,EG0726,EQ099,111,0x99f8
0x99fa,24,EG0400,EQ078,111,0x99fa
0x99fc,22,EG0749,EQ103,111,0x99fc
0x99fe,24,EG0349,EQ077,111,0x99fe
0x9a00,26,EG0693,EQ040,001,0x9a00
0x9a02,28,EG0294,EQ018,001,0x9a02
0x9a04,26,EG0693,EQ040,001,0x9a04
0x9a06,28,EG0294,EQ018,001,0x9a06
0x9a08,30,EG0016,EQ003,001,0x9a08
0x9a0a,30,EG0016,EQ003,001,0x9a0a
0x9a0c,30,EG0016,EQ003,001,0x9a0c
0x9a0e,30,EG0016,EQ003,001,0x9a0e
0x9a10,24,EG0524,EQ079,101,0x9a10
0x9a12,24,EG0524,EQ079,101,0x9a12
0x9a14,24,EG0524,EQ079,101,0x9a14
0x9a16,24,EG0524,EQ079,101,0x9a16
0x9a18,24,EG0668,EQ095,101,0x9a18
0x9a1a,26,EG0250,EQ041,101,0x9a1a
0x9a1c,24,EG0668,EQ095,101,0x9a1c
0x9a1e,26,EG0250,EQ041,101,0x9a1e
0x9a20,24,EG0794,EQ059,001,0x9a20
0x9a22,26,EG0523,EQ023,001,0x9a22
0x9a24,24,EG0794,EQ059,001,0x9a24
0x9a26,26,EG0523,EQ023,001,0x9a26
0x9a28,28,EG0249,EQ006,001,0x9a28
0x9a2a,28,EG0249,EQ006,001,0x9a2a
0x9a2c,28,EG0249,EQ006,001,0x9a2c
0x9a2e,28,EG0249,EQ006,001,0x9a2e
0x9a30,26,EG0296,EQ044,101,0x9a30
0x9a32,26,EG0296,EQ044,101,0x9a32
0x9a34,26,EG0296,EQ044,101,0x9a34
0x9a36,26,EG0296,EQ044,101,0x9a36
0x9a38,26,EG0566,EQ045,101,0x9a38
0x9a3a,28,EG0018,EQ005,101,0x9a3a
0x9a3c,26,EG0566,EQ045,101,0x9a3c
0x9a3e,28,EG0018,EQ005,101,0x9a3e
0x9a40,28,EG0294,EQ018,001,0x9a40
